# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  4.78739e-01  4.07567e-05  6.09201e-05 
  4.79990e-01  -3.66019e-05 6.08384e-05 
  4.81241e-01  1.00222e-05  6.07571e-05 
  4.82491e-01  8.10884e-06  6.06761e-05 
  4.83742e-01  -3.67012e-05 6.05956e-05 
  4.84992e-01  9.50465e-05  6.05155e-05 
  4.86243e-01  1.71085e-05  6.04358e-05 
  4.87494e-01  -1.90901e-05 6.03567e-05 
  4.88744e-01  -1.93958e-05 6.02782e-05 
  4.89995e-01  -7.28724e-05 6.02003e-05 
  4.91246e-01  1.57121e-05  6.01231e-05 
  4.92496e-01  1.00623e-05  6.00465e-05 
  4.93747e-01  6.02724e-05  5.99707e-05 
  4.94997e-01  -8.71987e-05 5.98957e-05 
  4.96248e-01  8.87455e-05  5.98214e-05 
  4.97499e-01  -2.41035e-05 5.97480e-05 
  4.98749e-01  -1.73688e-05 5.96754e-05 
  5.00000e-01  8.17105e-05  5.96037e-05 
