# Structure factor, S(q), used in: I(q) = P(q)*S(q)
# Default: S(q) = 1.0
# q                 S(q)             
  3.85615e-03      4.60704e-01      
  3.86115e-03      4.60717e-01      
  3.86615e-03      4.60730e-01      
  3.87115e-03      4.60743e-01      
  3.87616e-03      4.60757e-01      
  3.88116e-03      4.60770e-01      
  3.88616e-03      4.60783e-01      
  3.89116e-03      4.60797e-01      
  3.89616e-03      4.60810e-01      
  3.90116e-03      4.60823e-01      
  3.90616e-03      4.60837e-01      
  3.91116e-03      4.60850e-01      
  3.91616e-03      4.60864e-01      
  3.92116e-03      4.60877e-01      
  3.92616e-03      4.60891e-01      
  3.93116e-03      4.60904e-01      
  3.93616e-03      4.60917e-01      
  3.94116e-03      4.60931e-01      
  3.94616e-03      4.60945e-01      
  3.95116e-03      4.60958e-01      
  3.95616e-03      4.60972e-01      
  3.96116e-03      4.60985e-01      
  3.96616e-03      4.60999e-01      
  3.97116e-03      4.61012e-01      
  3.97616e-03      4.61026e-01      
  3.98116e-03      4.61040e-01      
  3.98616e-03      4.61053e-01      
  3.99116e-03      4.61067e-01      
  3.99616e-03      4.61081e-01      
  4.00116e-03      4.61094e-01      
  4.00616e-03      4.61108e-01      
  4.01116e-03      4.61122e-01      
  4.01616e-03      4.61136e-01      
  4.02116e-03      4.61149e-01      
  4.02616e-03      4.61163e-01      
  4.03116e-03      4.61177e-01      
  4.03616e-03      4.61191e-01      
  4.04116e-03      4.61205e-01      
  4.04616e-03      4.61219e-01      
  4.05116e-03      4.61233e-01      
  4.05616e-03      4.61246e-01      
  4.06116e-03      4.61260e-01      
  4.06616e-03      4.61274e-01      
  4.07116e-03      4.61288e-01      
  4.07616e-03      4.61302e-01      
  4.08116e-03      4.61316e-01      
  4.08616e-03      4.61330e-01      
  4.09116e-03      4.61344e-01      
  4.09616e-03      4.61358e-01      
  4.10116e-03      4.61372e-01      
  4.10616e-03      4.61386e-01      
  4.11116e-03      4.61401e-01      
  4.11616e-03      4.61415e-01      
  4.12116e-03      4.61429e-01      
  4.12617e-03      4.61443e-01      
  4.13117e-03      4.61457e-01      
  4.13617e-03      4.61471e-01      
  4.14117e-03      4.61485e-01      
  4.14617e-03      4.61500e-01      
  4.15117e-03      4.61514e-01      
  4.15617e-03      4.61528e-01      
  4.16117e-03      4.61542e-01      
  4.16617e-03      4.61557e-01      
  4.17117e-03      4.61571e-01      
  4.17617e-03      4.61585e-01      
  4.18117e-03      4.61600e-01      
  4.18617e-03      4.61614e-01      
  4.19117e-03      4.61628e-01      
  4.19617e-03      4.61643e-01      
  4.20117e-03      4.61657e-01      
  4.20617e-03      4.61672e-01      
  4.21117e-03      4.61686e-01      
  4.21617e-03      4.61701e-01      
  4.22117e-03      4.61715e-01      
  4.22617e-03      4.61730e-01      
  4.23117e-03      4.61744e-01      
  4.23617e-03      4.61759e-01      
  4.24117e-03      4.61773e-01      
  4.24617e-03      4.61788e-01      
  4.25117e-03      4.61802e-01      
  4.25617e-03      4.61817e-01      
  4.26117e-03      4.61832e-01      
  4.26617e-03      4.61846e-01      
  4.27117e-03      4.61861e-01      
  4.27617e-03      4.61876e-01      
  4.28117e-03      4.61890e-01      
  4.28617e-03      4.61905e-01      
  4.29117e-03      4.61920e-01      
  4.29617e-03      4.61934e-01      
  4.30117e-03      4.61949e-01      
  4.30617e-03      4.61964e-01      
  4.31117e-03      4.61979e-01      
  4.31617e-03      4.61994e-01      
  4.32117e-03      4.62008e-01      
  4.32617e-03      4.62023e-01      
  4.33117e-03      4.62038e-01      
  4.33617e-03      4.62053e-01      
  4.34117e-03      4.62068e-01      
  4.34617e-03      4.62083e-01      
  4.35117e-03      4.62098e-01      
  4.35617e-03      4.62113e-01      
  4.36117e-03      4.62128e-01      
  4.36617e-03      4.62143e-01      
  4.37117e-03      4.62158e-01      
  4.37618e-03      4.62173e-01      
  4.38118e-03      4.62188e-01      
  4.38618e-03      4.62203e-01      
  4.39118e-03      4.62218e-01      
  4.39618e-03      4.62233e-01      
  4.40118e-03      4.62248e-01      
  4.40618e-03      4.62263e-01      
  4.41118e-03      4.62278e-01      
  4.41618e-03      4.62293e-01      
  4.42118e-03      4.62309e-01      
  4.42618e-03      4.62324e-01      
  4.43118e-03      4.62339e-01      
  4.43618e-03      4.62354e-01      
  4.44118e-03      4.62370e-01      
  4.44618e-03      4.62385e-01      
  4.45118e-03      4.62400e-01      
  4.45618e-03      4.62415e-01      
  4.46118e-03      4.62431e-01      
  4.46618e-03      4.62446e-01      
  4.47118e-03      4.62461e-01      
  4.47618e-03      4.62477e-01      
  4.48118e-03      4.62492e-01      
  4.48618e-03      4.62508e-01      
  4.49118e-03      4.62523e-01      
  4.49618e-03      4.62538e-01      
  4.50118e-03      4.62554e-01      
  4.50618e-03      4.62569e-01      
  4.51118e-03      4.62585e-01      
  4.51618e-03      4.62600e-01      
  4.52118e-03      4.62616e-01      
  4.52618e-03      4.62632e-01      
  4.53118e-03      4.62647e-01      
  4.53618e-03      4.62663e-01      
  4.54118e-03      4.62678e-01      
  4.54618e-03      4.62694e-01      
  4.55118e-03      4.62710e-01      
  4.55618e-03      4.62725e-01      
  4.56118e-03      4.62741e-01      
  4.56618e-03      4.62757e-01      
  4.57118e-03      4.62772e-01      
  4.57618e-03      4.62788e-01      
  4.58118e-03      4.62804e-01      
  4.58618e-03      4.62819e-01      
  4.59118e-03      4.62835e-01      
  4.59618e-03      4.62851e-01      
  4.60118e-03      4.62867e-01      
  4.60618e-03      4.62883e-01      
  4.61118e-03      4.62899e-01      
  4.61618e-03      4.62914e-01      
  4.62118e-03      4.62930e-01      
  4.62619e-03      4.62946e-01      
  4.63119e-03      4.62962e-01      
  4.63619e-03      4.62978e-01      
  4.64119e-03      4.62994e-01      
  4.64619e-03      4.63010e-01      
  4.65119e-03      4.63026e-01      
  4.65619e-03      4.63042e-01      
  4.66119e-03      4.63058e-01      
  4.66619e-03      4.63074e-01      
  4.67119e-03      4.63090e-01      
  4.67619e-03      4.63106e-01      
  4.68119e-03      4.63122e-01      
  4.68619e-03      4.63138e-01      
  4.69119e-03      4.63154e-01      
  4.69619e-03      4.63171e-01      
  4.70119e-03      4.63187e-01      
  4.70619e-03      4.63203e-01      
  4.71119e-03      4.63219e-01      
  4.71619e-03      4.63235e-01      
  4.72119e-03      4.63252e-01      
  4.72619e-03      4.63268e-01      
  4.73119e-03      4.63284e-01      
  4.73619e-03      4.63300e-01      
  4.74119e-03      4.63317e-01      
  4.74619e-03      4.63333e-01      
  4.75119e-03      4.63349e-01      
  4.75619e-03      4.63366e-01      
  4.76119e-03      4.63382e-01      
  4.76619e-03      4.63398e-01      
  4.77119e-03      4.63415e-01      
  4.77619e-03      4.63431e-01      
  4.78119e-03      4.63448e-01      
  4.78619e-03      4.63464e-01      
  4.79119e-03      4.63481e-01      
  4.79619e-03      4.63497e-01      
  4.80119e-03      4.63514e-01      
  4.80619e-03      4.63530e-01      
  4.81119e-03      4.63547e-01      
  4.81619e-03      4.63563e-01      
  4.82119e-03      4.63580e-01      
  4.82619e-03      4.63597e-01      
  4.83119e-03      4.63613e-01      
  4.83619e-03      4.63630e-01      
  4.84119e-03      4.63646e-01      
  4.84619e-03      4.63663e-01      
  4.85119e-03      4.63680e-01      
  4.85619e-03      4.63697e-01      
  4.86119e-03      4.63713e-01      
  4.86619e-03      4.63730e-01      
  4.87119e-03      4.63747e-01      
  4.87620e-03      4.63764e-01      
  4.88120e-03      4.63780e-01      
  4.88620e-03      4.63797e-01      
  4.89120e-03      4.63814e-01      
  4.89620e-03      4.63831e-01      
  4.90120e-03      4.63848e-01      
  4.90620e-03      4.63865e-01      
  4.91120e-03      4.63881e-01      
  4.91620e-03      4.63898e-01      
  4.92120e-03      4.63915e-01      
  4.92620e-03      4.63932e-01      
  4.93120e-03      4.63949e-01      
  4.93620e-03      4.63966e-01      
  4.94120e-03      4.63983e-01      
  4.94620e-03      4.64000e-01      
  4.95120e-03      4.64017e-01      
  4.95620e-03      4.64034e-01      
  4.96120e-03      4.64051e-01      
  4.96620e-03      4.64069e-01      
  4.97120e-03      4.64086e-01      
  4.97620e-03      4.64103e-01      
  4.98120e-03      4.64120e-01      
  4.98620e-03      4.64137e-01      
  4.99120e-03      4.64154e-01      
  4.99620e-03      4.64171e-01      
  5.00120e-03      4.64189e-01      
  5.00620e-03      4.64206e-01      
  5.01120e-03      4.64223e-01      
  5.01620e-03      4.64240e-01      
  5.02120e-03      4.64258e-01      
  5.02620e-03      4.64275e-01      
  5.03120e-03      4.64292e-01      
  5.03620e-03      4.64310e-01      
  5.04120e-03      4.64327e-01      
  5.04620e-03      4.64344e-01      
  5.05120e-03      4.64362e-01      
  5.05620e-03      4.64379e-01      
  5.06120e-03      4.64397e-01      
  5.06620e-03      4.64414e-01      
  5.07120e-03      4.64432e-01      
  5.07620e-03      4.64449e-01      
  5.08120e-03      4.64467e-01      
  5.08620e-03      4.64484e-01      
  5.09120e-03      4.64502e-01      
  5.09620e-03      4.64519e-01      
  5.10120e-03      4.64537e-01      
  5.10620e-03      4.64554e-01      
  5.11120e-03      4.64572e-01      
  5.11620e-03      4.64590e-01      
  5.12120e-03      4.64607e-01      
  5.12621e-03      4.64625e-01      
  5.13121e-03      4.64643e-01      
  5.13621e-03      4.64660e-01      
  5.14121e-03      4.64678e-01      
  5.14621e-03      4.64696e-01      
  5.15121e-03      4.64713e-01      
  5.15621e-03      4.64731e-01      
  5.16121e-03      4.64749e-01      
  5.16621e-03      4.64767e-01      
  5.17121e-03      4.64785e-01      
  5.17621e-03      4.64802e-01      
  5.18121e-03      4.64820e-01      
  5.18621e-03      4.64838e-01      
  5.19121e-03      4.64856e-01      
  5.19621e-03      4.64874e-01      
  5.20121e-03      4.64892e-01      
  5.20621e-03      4.64910e-01      
  5.21121e-03      4.64928e-01      
  5.21621e-03      4.64946e-01      
  5.22121e-03      4.64964e-01      
  5.22621e-03      4.64982e-01      
  5.23121e-03      4.65000e-01      
  5.23621e-03      4.65018e-01      
  5.24121e-03      4.65036e-01      
  5.24621e-03      4.65054e-01      
  5.25121e-03      4.65072e-01      
  5.25621e-03      4.65090e-01      
  5.26121e-03      4.65108e-01      
  5.26621e-03      4.65126e-01      
  5.27121e-03      4.65145e-01      
  5.27621e-03      4.65163e-01      
  5.28121e-03      4.65181e-01      
  5.28621e-03      4.65199e-01      
  5.29121e-03      4.65218e-01      
  5.29621e-03      4.65236e-01      
  5.30121e-03      4.65254e-01      
  5.30621e-03      4.65272e-01      
  5.31121e-03      4.65291e-01      
  5.31621e-03      4.65309e-01      
  5.32121e-03      4.65327e-01      
  5.32621e-03      4.65346e-01      
  5.33121e-03      4.65364e-01      
  5.33621e-03      4.65383e-01      
  5.34121e-03      4.65401e-01      
  5.34621e-03      4.65419e-01      
  5.35121e-03      4.65438e-01      
  5.35621e-03      4.65456e-01      
  5.36121e-03      4.65475e-01      
  5.36621e-03      4.65493e-01      
  5.37121e-03      4.65512e-01      
  5.37622e-03      4.65530e-01      
  5.38122e-03      4.65549e-01      
  5.38622e-03      4.65568e-01      
  5.39122e-03      4.65586e-01      
  5.39622e-03      4.65605e-01      
  5.40122e-03      4.65623e-01      
  5.40622e-03      4.65642e-01      
  5.41122e-03      4.65661e-01      
  5.41622e-03      4.65679e-01      
  5.42122e-03      4.65698e-01      
  5.42622e-03      4.65717e-01      
  5.43122e-03      4.65736e-01      
  5.43622e-03      4.65754e-01      
  5.44122e-03      4.65773e-01      
  5.44622e-03      4.65792e-01      
  5.45122e-03      4.65811e-01      
  5.45622e-03      4.65829e-01      
  5.46122e-03      4.65848e-01      
  5.46622e-03      4.65867e-01      
  5.47122e-03      4.65886e-01      
  5.47622e-03      4.65905e-01      
  5.48122e-03      4.65924e-01      
  5.48622e-03      4.65943e-01      
  5.49122e-03      4.65962e-01      
  5.49622e-03      4.65981e-01      
  5.50122e-03      4.66000e-01      
  5.50622e-03      4.66019e-01      
  5.51122e-03      4.66038e-01      
  5.51622e-03      4.66057e-01      
  5.52122e-03      4.66076e-01      
  5.52622e-03      4.66095e-01      
  5.53122e-03      4.66114e-01      
  5.53622e-03      4.66133e-01      
  5.54122e-03      4.66152e-01      
  5.54622e-03      4.66171e-01      
  5.55122e-03      4.66191e-01      
  5.55622e-03      4.66210e-01      
  5.56122e-03      4.66229e-01      
  5.56622e-03      4.66248e-01      
  5.57122e-03      4.66267e-01      
  5.57622e-03      4.66287e-01      
  5.58122e-03      4.66306e-01      
  5.58622e-03      4.66325e-01      
  5.59122e-03      4.66345e-01      
  5.59622e-03      4.66364e-01      
  5.60122e-03      4.66383e-01      
  5.60622e-03      4.66403e-01      
  5.61122e-03      4.66422e-01      
  5.61622e-03      4.66441e-01      
  5.62122e-03      4.66461e-01      
  5.62623e-03      4.66480e-01      
  5.63123e-03      4.66500e-01      
  5.63623e-03      4.66519e-01      
  5.64123e-03      4.66539e-01      
  5.64623e-03      4.66558e-01      
  5.65123e-03      4.66578e-01      
  5.65623e-03      4.66597e-01      
  5.66123e-03      4.66617e-01      
  5.66623e-03      4.66636e-01      
  5.67123e-03      4.66656e-01      
  5.67623e-03      4.66675e-01      
  5.68123e-03      4.66695e-01      
  5.68623e-03      4.66715e-01      
  5.69123e-03      4.66734e-01      
  5.69623e-03      4.66754e-01      
  5.70123e-03      4.66774e-01      
  5.70623e-03      4.66794e-01      
  5.71123e-03      4.66813e-01      
  5.71623e-03      4.66833e-01      
  5.72123e-03      4.66853e-01      
  5.72623e-03      4.66873e-01      
  5.73123e-03      4.66892e-01      
  5.73623e-03      4.66912e-01      
  5.74123e-03      4.66932e-01      
  5.74623e-03      4.66952e-01      
  5.75123e-03      4.66972e-01      
  5.75623e-03      4.66992e-01      
  5.76123e-03      4.67012e-01      
  5.76623e-03      4.67032e-01      
  5.77123e-03      4.67051e-01      
  5.77623e-03      4.67071e-01      
  5.78123e-03      4.67091e-01      
  5.78623e-03      4.67111e-01      
  5.79123e-03      4.67131e-01      
  5.79623e-03      4.67151e-01      
  5.80123e-03      4.67172e-01      
  5.80623e-03      4.67192e-01      
  5.81123e-03      4.67212e-01      
  5.81623e-03      4.67232e-01      
  5.82123e-03      4.67252e-01      
  5.82623e-03      4.67272e-01      
  5.83123e-03      4.67292e-01      
  5.83623e-03      4.67312e-01      
  5.84123e-03      4.67333e-01      
  5.84623e-03      4.67353e-01      
  5.85123e-03      4.67373e-01      
  5.85623e-03      4.67393e-01      
  5.86123e-03      4.67414e-01      
  5.86623e-03      4.67434e-01      
  5.87123e-03      4.67454e-01      
  5.87624e-03      4.67475e-01      
  5.88124e-03      4.67495e-01      
  5.88624e-03      4.67515e-01      
  5.89124e-03      4.67536e-01      
  5.89624e-03      4.67556e-01      
  5.90124e-03      4.67576e-01      
  5.90624e-03      4.67597e-01      
  5.91124e-03      4.67617e-01      
  5.91624e-03      4.67638e-01      
  5.92124e-03      4.67658e-01      
  5.92624e-03      4.67679e-01      
  5.93124e-03      4.67699e-01      
  5.93624e-03      4.67720e-01      
  5.94124e-03      4.67740e-01      
  5.94624e-03      4.67761e-01      
  5.95124e-03      4.67781e-01      
  5.95624e-03      4.67802e-01      
  5.96124e-03      4.67823e-01      
  5.96624e-03      4.67843e-01      
  5.97124e-03      4.67864e-01      
  5.97624e-03      4.67885e-01      
  5.98124e-03      4.67905e-01      
  5.98624e-03      4.67926e-01      
  5.99124e-03      4.67947e-01      
  5.99624e-03      4.67968e-01      
  6.00124e-03      4.67988e-01      
  6.00624e-03      4.68009e-01      
  6.01124e-03      4.68030e-01      
  6.01624e-03      4.68051e-01      
  6.02124e-03      4.68072e-01      
  6.02624e-03      4.68093e-01      
  6.03124e-03      4.68113e-01      
  6.03624e-03      4.68134e-01      
  6.04124e-03      4.68155e-01      
  6.04624e-03      4.68176e-01      
  6.05124e-03      4.68197e-01      
  6.05624e-03      4.68218e-01      
  6.06124e-03      4.68239e-01      
  6.06624e-03      4.68260e-01      
  6.07124e-03      4.68281e-01      
  6.07624e-03      4.68302e-01      
  6.08124e-03      4.68323e-01      
